0.99869,0.0021761,0,0,0.00015659,0
0.029373,0.85996,0,0.11143,0,0
0.0011604,0,0.99762,0.00080867,0,0
0.028358,0.27112,0,0.59421,0,0
0.079344,0.014849,0,0.0045285,0.80614,0
0.067015,0.074117,0,0.032347,0.0012527,0.31313
